Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,precio_prom_def,prev_diab,pobreza_laboral
01/03/22,2022,3,Mich.,GLIMETAL,"MEDICAMENTO PARA DIABETES, TABLETAS, C/16, 4/1000",758.5,Metformina,tabletas,16,4/1000 mg,4,mg,16,634.3622093,9.93,1.1105
01/03/22,2022,3,Mich.,METFORMINA,"MEDICAMENTO PARA DIABETES, TABLETAS, C/30 DE MG,",22,Metformina,tabletas,30,850 mg,850,mg,16,18.39943125,9.93,1.1105
01/03/22,2022,3,Mich.,DABEX,"MEDICAMENTO PARA DIABETES, TABLETAS, CAJA CON 30 TABL",285,Metformina,tabletas,30,850 mg,850,mg,16,238.3562685,9.93,1.1105
01/03/22,2022,3,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",323,Metformina,tabletas,30,850 mg,850,mg,32,270.1371043,10.88,1.0352
01/03/22,2022,3,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 5/500 MG, LAB MERCK",610,Metformina,tabletas,60,5/500 mg,5,mg,32,510.1660484,10.88,1.0352
01/03/22,2022,3,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",606,Metformina,tabletas,60,500/5 mg,500,mg,32,506.8206972,10.88,1.0352
01/03/22,2022,3,Gro.,MEVICFOR GI,"MED P/DIAB, TABLETAS, 100 DE 500 MG, LAB VICTOR",99.9,Metformina,tabletas,100,500 mg,500,mg,12,83.55014464,11.13,1.0818
01/03/22,2022,3,Gro.,METFORMINA,"MED P/DIAB, CAPSULAS, CAJA DE 60 DE 5/500 GR, LA",141,Metformina,capsulas,60,500 gr,500,gr,12,117.9236276,11.13,1.0818
01/03/22,2022,3,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",579,Metformina,tabletas,60,500/2.5 mg,500,mg,26,484.2395771,11.23,1.0637
01/03/22,2022,3,Son.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",262.94,Metformina,tabletas,30,500 mg,500,mg,26,219.906657,11.23,1.0637
01/03/22,2022,3,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50 MG, LAB SILANE",696,Metformina,tabletas,40,5/50 mg,5,mg,13,582.0910978,12.83,1.1107
01/03/22,2022,3,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERK",585.5,Metformina,tabletas,60,500/5 mg,500,mg,13,489.6757727,12.83,1.1107
01/03/22,2022,3,Hgo.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERK",390,Metformina,tabletas,60,750 mg,750,mg,13,326.1717358,12.83,1.1107
01/03/22,2022,3,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",621.81,Metformina,tabletas,60,500/5 mg,500,mg,13,520.0431976,12.83,1.1107
01/03/22,2022,3,Chih.,MAVIGLIN,"METABOLICO, GRAGEAS, 60 DE 500/5MG, LAB MAVI",129.68,Metformina,tabletas,60,500/5mg,500,mg,8,108.4562839,9.25,1.0597
01/03/22,2022,3,Chih.,GLIMETAL,"MED P/DIAB, TABLETAS, C/16 DE 4/1000 MG, LAB SILAN",756.51,Metformina,tabletas,16,4/1000 mg,4,mg,8,632.6978971,9.25,1.0597
01/03/22,2022,3,Dgo.,GLUCOVANCE,"TABLETAS, C/60 DE 500/2.05 MG, LAB MERCK",548,Metformina,tabletas,60,500/2.05 mg,500,mg,10,458.3131058,10.9,1.0728
01/03/22,2022,3,Dgo.,GLUCOVANCE,"TABLETAS, C/60 DE 500/5 MG, LAB MERCK",559.88,Metformina,tabletas,60,500/5 mg,500,mg,10,468.2487986,10.9,1.0728
01/03/22,2022,3,Dgo.,GLIMETAL LEX,"METABOLICO, TABLETAS, 30 DE 2/850 MG, LAB SILA",831,Metformina,tabletas,30,2/850 mg,2,mg,10,694.9966987,10.9,1.0728
01/03/22,2022,3,Dgo.,GLUCOVANCE,"TABLETAS, 60 DE 500/5 MG, LAB MERCK",593.69,Metformina,tabletas,60,500/5 mg,500,mg,10,496.5253791,10.9,1.0728
01/03/22,2022,3,Dgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",553.6,Metformina,tabletas,60,500/5 mg,500,mg,10,462.9965973,10.9,1.0728
01/03/22,2022,3,Dgo.,METFORMINA,"METABOLICO, TABLETAS, 30 DE 850 MG, LAB AMSA",29,Metformina,tabletas,30,850 mg,850,mg,10,24.25379574,10.9,1.0728
01/03/22,2022,3,Nay.,AKSPRI,"MED P/DIAB, TABLETAS, 30 PZAS, 1000 MG, LAB NOVARTIS",406.98,Metformina,tabletas,30,1000 mg,1000,mg,18,340.3727514,9.55,0.8474
01/03/22,2022,3,Nay.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 PZAS, DE 2/850 MG, LAB SI",565.91,Metformina,tabletas,16,2/850 mg,2,mg,18,473.2919155,9.55,0.8474
01/03/22,2022,3,Nay.,DUO-AGLUCID,"MED P/DIAB, GRAGEAS, 30 PZAS, DE 500 MG/5 MG, L",65.12,Metformina,grageas,30,500 mg,500,mg,18,54.46231651,9.55,0.8474
01/03/22,2022,3,Oax.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/25 MG, LAB MERCK",544.16,Metformina,tabletas,60,500/25 mg,500,mg,20,455.1015687,10.51,1.0285
01/03/22,2022,3,Qro.,PREDIAL,"METABOLICO, TABLETAS, C/60 DE 500 MG, LAB SILANES",297.44,Metformina,tabletas,60,500 mg,500,mg,22,248.7603105,7.51,1.0647
01/03/22,2022,3,Qro.,IFOR,"MED P/DIAB, TABLETAS, C/30, LAB MEDIX",96.35,Metformina,tabletas,30,NA,NA,NA,22,80.58114551,7.51,1.0647
01/03/22,2022,3,Mor.,PREDIAL,"MED P/DIAB, TABLETAS, 40 DE 1000 MG, LAB SILANES",551,Metformina,tabletas,40,1000 mg,1000,mg,17,460.8221191,11.99,1.0916
01/03/22,2022,3,Mor.,ANGLUCID,"MED P/DIAB, TABLETAS, 50 DE 850 MG, LAB COLLINS",95,Metformina,tabletas,50,850 mg,850,mg,17,79.4520895,11.99,1.0916
01/03/22,2022,3,Tlax.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 500 MG/5 MG, LAB SIEGFR",529,Metformina,tabletas,60,500 mg,500,mg,29,442.4226879,9.29,1.0337
01/03/22,2022,3,Tlax.,FICONAX,"MED P/DIAB, TABLETAS, 30 DE 1 G, LAB MERCK",219.92,Metformina,tabletas,30,1 gr,1,gr,29,183.9274055,9.29,1.0337
01/03/22,2022,3,Tlax.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 500 MG/5 MG, LAB SIEGFR",221,Metformina,tabletas,60,500 mg,500,mg,29,184.8306503,9.29,1.0337
01/03/22,2022,3,Tlax.,COMPETACT,"MED P/DIAB, TABLETAS, 28 DE 15/850 MG, LAB LILLY",1451.5,Metformina,tabletas,28,15/850 mg,15,mg,29,1213.944294,9.29,1.0337
01/03/22,2022,3,Tlax.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB PHARMALI",16.4,Metformina,tabletas,30,850 mg,850,mg,29,13.71593966,9.29,1.0337
01/03/22,2022,3,Ver.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",550,Metformina,tabletas,60,500/2.5 mg,500,mg,30,459.9857813,11.92,1.0458
01/03/22,2022,3,Ver.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB PHARMALI",22,Metformina,tabletas,30,850 mg,850,mg,30,18.39943125,11.92,1.0458
01/03/22,2022,3,Camp.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",325.5,Metformina,tabletas,30,850 mg,850,mg,4,272.2279488,14.01,0.9094
01/03/22,2022,3,Camp.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",447,Metformina,tabletas,60,500 mg,500,mg,4,373.8429895,14.01,0.9094
01/03/22,2022,3,Camp.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500, LAB MERCK",616.5,Metformina,tabletas,60,500 mg,500,NA,4,515.602244,14.01,0.9094
01/03/22,2022,3,Camp.,DABEX,"MED P/DIAB, TABLETAS, XR, 60 DE 500 MG, LAB MERCK",445.9,Metformina,tabletas,60,500 mg,500,mg,4,372.923018,14.01,0.9094
01/03/22,2022,3,Camp.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED",204,Metformina,tabletas,30,500 mg,500,mg,4,170.612908,14.01,0.9094
01/03/22,2022,3,Jal.,GLUCOVANCE,"TABLETAS, C/60 DE 500/5 MG, LAB MERCK",593.79,Metformina,tabletas,60,500/5 mg,500,mg,14,496.6090129,7.59,1.0385
01/03/22,2022,3,Jal.,DIMEFOR,"TABLETAS, C/30 DE 850 MG, LAB SIEGRIED RHEIN",290,Metformina,tabletas,30,850 mg,850,mg,14,242.5379574,7.59,1.0385
01/03/22,2022,3,Oax.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG/5, LAB MERK",541,Metformina,tabletas,60,500 mg,500,mg,20,452.4587413,10.51,1.0285
01/03/22,2022,3,Oax.,GLUCOPHAGE XR,"TABLETAS, 30 DE 500 MG, LAB ROCHE",315,Metformina,tabletas,30,500 mg,500,mg,20,263.446402,10.51,1.0285
01/03/22,2022,3,Oax.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",347,Metformina,tabletas,60,500 mg,500,mg,20,290.2092111,10.51,1.0285
01/03/22,2022,3,Coah.,METFORMINA GI,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB AMSA",35,Metformina,tabletas,30,850 mg,850,mg,5,29.27182245,12.34,1.0761
01/03/22,2022,3,Coah.,ESTUVINA,"MED P/DIAB, TABLETAS, C/30 DE 5/500 MG, LAB DEGORT",81.9,Metformina,tabletas,30,5/500 mg,5,mg,5,68.49606453,12.34,1.0761
01/03/22,2022,3,Coah.,METFORMINA GI,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB PHARM",67,Metformina,tabletas,60,500 mg,500,mg,5,56.03463154,12.34,1.0761
01/03/22,2022,3,Edo. de MÃ©x.,GLUCOVANCE,"TABLETAS, 60 DE 500 MG/2.5 MG, LAB MERCK",503,Metformina,tabletas,60,500 mg/2.5,500,mg,15,420.6779055,8.96,1.0297
01/03/22,2022,3,Edo. de MÃ©x.,DABEX,"TABLETAS,  850 MG CON 30 PZAS",310,Metformina,tabletas,30,850 mg,850,mg,15,259.2647131,8.96,1.0297
01/03/22,2022,3,Edo. de MÃ©x.,DIMEFOR,"TABLETAS, CAJA 30 TAB 500MG, LAB SIEGFRIED RHEIN",206.5,Metformina,tabletas,30,500mg,500,mg,15,172.7037524,8.96,1.0297
01/03/22,2022,3,Q. Roo.,DINORAX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB BRULUART",30.75,Metformina,tabletas,30,850 mg,850,mg,23,25.71738686,7.41,1.1059
01/03/22,2022,3,Q. Roo.,METIXOR,"METABOLICO, TABLETAS, 30 DE 850, LAB LANDSTE",20.75,Metformina,tabletas,30,850 mg,850,mg,23,17.35400902,7.41,1.1059
01/03/22,2022,3,Q. Roo.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",360,Metformina,tabletas,60,500 mg,500,mg,23,301.0816023,7.41,1.1059
01/03/22,2022,3,Ver.,DABEX XR,"MED/P DIAB, TABLETAS, CAJA DE 30 DE 500 MG, LAB ME",268,Metformina,tabletas,30,500 mg,500,mg,30,224.1385262,11.92,1.0458
01/03/22,2022,3,Ver.,DABEX,"MED/P DIAB, CAJA DE 30 TABLETAS DE 850 MG, LAB MERCK",242.36,Metformina,tabletas,30,850 mg,850,mg,30,202.6948254,11.92,1.0458
01/03/22,2022,3,Ver.,FICONAX,"MED P/DIAB, TABLETAS, CAJA C/30 TA DE 1 GR, PISA",246,Metformina,tabletas,30,1 gr,1,gr,30,205.7390949,11.92,1.0458
01/03/22,2022,3,Son.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",285,Metformina,tabletas,30,850 mg,850,mg,26,238.3562685,11.23,1.0637
01/03/22,2022,3,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",548,Metformina,tabletas,60,500/2.5 mg,500,mg,26,458.3131058,11.23,1.0637
01/03/22,2022,3,Son.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",282.67,Metformina,tabletas,30,850 mg,850,mg,26,236.4076015,11.23,1.0637
01/03/22,2022,3,Son.,FICONAX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB PISA",196,Metformina,tabletas,30,850 mg,850,mg,26,163.9222057,11.23,1.0637
01/03/22,2022,3,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",31,Metformina,tabletas,30,850 mg,850,mg,21,25.92647131,8.99,1.1463
01/03/22,2022,3,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 TAB 850MG, LAB ALPHARMA",19,Metformina,tabletas,30,850mg,850,mg,21,15.8904179,8.99,1.1463
01/03/22,2022,3,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERC",612,Metformina,tabletas,60,500/5 mg,500,mg,13,511.8387239,12.83,1.1107
01/03/22,2022,3,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50MG, LAB SILANES",706.6,Metformina,tabletas,40,5/50mg,5,mg,13,590.9562783,12.83,1.1107
01/03/22,2022,3,Hgo.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, LAB SILA",695,Metformina,tabletas,16,2/850 mg,2,mg,13,581.25476,12.83,1.1107
01/03/22,2022,3,Hgo.,DIMEFOR G,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB RHEIN",563,Metformina,tabletas,60,500 mg,500,mg,13,470.8581725,12.83,1.1107
01/03/22,2022,3,Coah.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, C/16 DE 2/850 MG, LAB SI",730.61,Metformina,tabletas,16,2/850 mg,2,mg,5,611.0367485,12.34,1.0761
01/03/22,2022,3,Coah.,METFORMINA,"MED P/ DIAB, TABLETAS, C/30 DE 2.5/500 MG, LAB P",56,Metformina,tabletas,30,5/500 mg,5,mg,5,46.83491592,12.34,1.0761
01/03/22,2022,3,Chis.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB SIEGFRIED R",458.25,Metformina,tabletas,60,850 mg,850,mg,7,383.2517896,7.79,0.9614
01/03/22,2022,3,Chis.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB NOVAG IN",53,Metformina,tabletas,30,850 mg,850,mg,7,44.32590256,7.79,0.9614
01/03/22,2022,3,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 750 GR, LAB MERCK",355.51,Metformina,tabletas,30,750 gr,750,gr,32,297.3264457,10.88,1.0352
01/02/22,2022,2,cdmx,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",348,Metformina,tabletas,60,500 mg,500,mg,9,293.9268998,12.67,1.2349
01/02/22,2022,2,cdmx,PREDIAL,"MED P/DIAB, TABLETAS, C/40 DE 1000 MG, LAB SILANES",526.5,Metformina,tabletas,40,1000 mg,1000,mg,9,444.6911286,12.67,1.2349
01/02/22,2022,2,cdmx,DIMEFOR-G,"MED P/DIAB, TABLETAS, 30 DE 500/2.5 MG, SIEGFRIED",294,Metformina,tabletas,30,500/2.5 mg,500,mg,9,248.3175533,12.67,1.2349
01/02/22,2022,2,Yuc.,DIMEFOR,"METABOLICO, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED",203.5,Metformina,tabletas,30,500 mg,500,mg,31,171.879667,10.68,1.0127
01/02/22,2022,2,Yuc.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",400.48,Metformina,tabletas,30,750 mg,750,mg,31,338.2524277,10.68,1.0127
01/02/22,2022,2,Yuc.,METFORMINA,"METABOLICO, TABLETAS, 30 DE 850MG, LAB ALPHARMA",40.05,Metformina,tabletas,30,850mg,850,mg,31,33.82693201,10.68,1.0127
01/02/22,2022,2,Mich.,DABEX,"MED P/DIAB, TABLETAS, 500 MG, 60 TABLETAS, LAB MERCK",372,Metformina,tabletas,60,500 mg,500,mg,16,314.1977205,9.93,1.1105
01/02/22,2022,2,Jal.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",421.7,Metformina,tabletas,60,500 mg,500,mg,14,356.1752117,7.59,1.0385
01/02/22,2022,2,Jal.,METFORMINA,"MED P/DIAB, TABLETAS, 60 DE 500MG, LAB PHARMALIF",48.01,Metformina,tabletas,60,500mg,500,mg,14,40.55008753,7.59,1.0385
01/02/22,2022,2,N.L.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",405,Metformina,tabletas,40,850 mg,850,mg,19,342.070099,12.63,1.1303
01/02/22,2022,2,N.L.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB SIEGFRIED R",281.6,Metformina,tabletas,30,850 mg,850,mg,19,237.844296,12.63,1.1303
01/02/22,2022,2,N.L.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, SILANES",559.99,Metformina,tabletas,16,2/850 mg,2,mg,19,472.9773697,12.63,1.1303
01/02/22,2022,2,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",268.25,Metformina,tabletas,30,500 mg,500,mg,19,226.568652,12.63,1.1303
01/02/22,2022,2,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",268,Metformina,tabletas,30,500 mg,500,mg,19,226.3574976,12.63,1.1303
01/02/22,2022,2,N.L.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/100 MG, LAB SILANES",927.99,Metformina,tabletas,16,4/100 mg,4,mg,19,783.7966201,12.63,1.1303
01/02/22,2022,2,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",462,Metformina,tabletas,60,500 mg,500,mg,2,390.2132981,9.97,0.8581
01/02/22,2022,2,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB ROCH",484,Metformina,tabletas,30,750 mg,750,mg,2,408.7948837,9.97,0.8581
01/02/22,2022,2,B.C.,GLUCOP,"METABOLICO , TABLETAS, 60 DE 500 MG, LAB ROCHE",552.9,Metformina,tabletas,60,500 mg,500,mg,2,466.9890314,9.97,0.8581
01/02/22,2022,2,B.C.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB",247.1,Metformina,tabletas,60,500 mg,500,mg,2,208.7049912,9.97,0.8581
01/02/22,2022,2,Chih.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",448,Metformina,tabletas,60,500 mg,500,mg,8,378.3886527,9.25,1.0597
01/02/22,2022,2,Chih.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB ROCHE",757.79,Metformina,tabletas,60,850 mg,850,mg,8,640.0427168,9.25,1.0597
01/02/22,2022,2,Chih.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",272,Metformina,tabletas,30,500 mg,500,mg,8,229.7359677,9.25,1.0597
01/02/22,2022,2,Chih.,DIMEFORT,"MED P/DIAB, TABLETAS, 60 DE 500/2.5MG, LAB SIEGFRI",436,Metformina,tabletas,60,500/2.5mg,500,mg,8,368.2532423,9.25,1.0597
01/02/22,2022,2,Chih.,DABEX,"MED P/DIAB, TABLETAS, XR, C/30 DE 750 MG, LAB MERCK",411,Metformina,tabletas,30,750 mg,750,mg,8,347.1378041,9.25,1.0597
01/02/22,2022,2,Gro.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",25,Metformina,tabletas,30,850 mg,850,mg,12,21.11543821,11.13,1.0818
01/02/22,2022,2,Sin.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERCK",633,Metformina,tabletas,60,750 mg,750,mg,25,534.6428954,10.69,1.0792
01/02/22,2022,2,Sin.,PRE-DIAL PLUS,"MED P/DIAB, TABLETAS, DE 30 DE 850 MG, LAB SI",398.88,Metformina,tabletas,30,850 mg,850,mg,25,336.9010397,10.69,1.0792
01/02/22,2022,2,Sin.,DABEX,"MED P/DIAB, TABLETAS, DE 60 DE 500 MG, LAB MERCK",319.09,Metformina,tabletas,60,500 mg,500,mg,25,269.5090071,10.69,1.0792
01/02/22,2022,2,Sin.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/850 MG, LAB SILANES",788.55,Metformina,tabletas,16,4/850 mg,4,mg,25,666.0231519,10.69,1.0792
01/02/22,2022,2,Gto.,METFORMINA,"METABOLICO, TABLETAS, 500 MG, C/60, LAB ALPHA",65,Metformina,tabletas,60,500 mg,500,mg,11,54.90013934,9.89,1.162
01/02/22,2022,2,Gto.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",635,Metformina,tabletas,60,500 mg,500,mg,11,536.3321305,9.89,1.162
01/02/22,2022,2,Gto.,GLUCOPHAGE XR,"MED P/DIAB, GRAGEAS, 30 DE 750 MG, LAB MERCK",458,Metformina,grageas,30,750 mg,750,mg,11,386.834828,9.89,1.162
01/02/22,2022,2,Gto.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",299.51,Metformina,tabletas,30,850 mg,850,mg,11,252.9713959,9.89,1.162
01/02/22,2022,2,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB FARMACIA",52.5,Metformina,tabletas,30,850 mg,850,mg,21,44.34242023,8.99,1.1463
01/02/22,2022,2,Pue.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",200,Metformina,tabletas,30,500 mg,500,mg,21,168.9235057,8.99,1.1463
01/02/22,2022,2,Pue.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",445,Metformina,tabletas,60,500 mg,500,mg,21,375.8548001,8.99,1.1463
01/02/22,2022,2,Pue.,PREDIAL PLUS,"MED P/DIAB, TABLETAS, 30 DE 850MG, LAB SILANES",444,Metformina,tabletas,30,850mg,850,mg,21,375.0101826,8.99,1.1463
01/02/22,2022,2,Pue.,GLIMETAL,"TABLETAS 16, DE 1000/2 MG, LAB SILANES",609.02,Metformina,tabletas,16,1000/2 mg,1000,mg,21,514.3889671,8.99,1.1463
01/02/22,2022,2,S.L.P.,METFORMINA,"MED P/DIAB, GRAGEAS, C/60, DE 500 MG",67,Metformina,grageas,60,500 mg,500,mg,24,56.58937439,10.85,0.9308
01/02/22,2022,2,S.L.P.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60, DE 500/2.5 MG, LAB M",491.85,Metformina,tabletas,60,500/2.5 mg,500,mg,24,415.4251313,10.85,0.9308
01/02/22,2022,2,S.L.P.,DABEX,"METABOLICO, TABLETAS, C/30 DE 850 MG, ME",268.53,Metformina,tabletas,30,850 mg,850,mg,24,226.8051449,10.85,0.9308
01/02/22,2022,2,S.L.P.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, PHARMA LIFE",18.21,Metformina,tabletas,30,850 mg,850,mg,24,15.38048519,10.85,0.9308
01/02/22,2022,2,Chis.,METFORMINA GI,"MED P/DIAB, CAPSULAS, 30 DE 850 MG, LAB PISA",60,Metformina,capsulas,30,850 mg,850,mg,7,50.6770517,7.79,0.9614
01/02/22,2022,2,Chis.,GLUCOPHAGE,"METABOLICO, CAPSULAS, 60 DE 850 MG, LAB EL",880,Metformina,tabletas,60,850 mg,850,mg,7,743.2634249,7.79,0.9614
01/02/22,2022,2,Edo. de MÃ©x.,DABEX,"METABOLICO, GRAGEAS, TABLETAS, 30 DE 850MG, LAB MERCK",285,Metformina,tabletas,30,850mg,850,mg,15,240.7159956,8.96,1.0297
01/02/22,2022,2,Edo. de MÃ©x.,XIGDUO XR,"MED P/DIAB, TABLETAS, 10/1000MG, C/28 TABL,LAB AS",1290,Metformina,tabletas,28,10/1000mg,10,mg,15,1089.556611,8.96,1.0297
01/02/22,2022,2,Coah.,DINAMEL,"METABOLICO, TABLETAS, 30 DE 500 MG, LAB LIFERPAL",53.18,Metformina,tabletas,30,500 mg,500,mg,5,44.91676015,12.34,1.0761
01/02/22,2022,2,Ver.,DABEX-XR,"METABOLICO, GRAGEAS, 30 DE 750 MG, LAB MERCK",381.5,Metformina,tabletas,30,750 mg,750,mg,30,322.221587,11.92,1.0458
01/02/22,2022,2,Ver.,DABEX XR,"TABLETAS, 30 DE 1000 MG, LAB MERCK",427,Metformina,tabletas,30,1000 mg,1000,mg,30,360.6516846,11.92,1.0458
01/02/22,2022,2,Tab.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",404,Metformina,tabletas,30,750 mg,750,mg,27,341.2254814,12.15,1.0631
01/02/22,2022,2,Tab.,DIMEFOR XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIE",168.02,Metformina,tabletas,30,500 mg,500,mg,27,141.9126371,12.15,1.0631
01/02/22,2022,2,Tab.,DABEX XR,"MED P/DIAB, COMPRIMIDOS, 30 DE 500 MG, LAB MERCK",250.17,Metformina,comprimidos,30,500 mg,500,mg,27,211.2979671,12.15,1.0631
01/02/22,2022,2,Tab.,PREDIAL,"MED P/DIAB, TABLETAS, 40 DE 500, LAB SILANES",157,Metformina,tabletas,40,500 mg,500,mg,27,132.6049519,12.15,1.0631
01/02/22,2022,2,Tamps.,DIMEFOR,"METABOLICO, TABLETAS, CAJA DE 30, DE 850 MG, LAB SI",292,Metformina,tabletas,30,850 mg,850,mg,28,246.6283183,12.77,1.0111
01/02/22,2022,2,Tamps.,DABEX XR,"MED P/DIAB, TABLETAS, CAJA DE 60, DE 500 MG, LAB M",395,Metformina,tabletas,60,500 mg,500,mg,28,333.6239237,12.77,1.0111
01/02/22,2022,2,Tamps.,FICONAX,"MED P/DIAB, TABLETAS, FCO DE 30, DE 1 GR, LAB PISA",280,Metformina,tabletas,30,1 gr,1,gr,28,236.4929079,12.77,1.0111
01/02/22,2022,2,Tamps.,INSOGEN PLUS,"MED P/DIAB, TABLETAS, 80/125 MG, LAB ITALMEX",622,Metformina,tabletas,NA,80/125 mg,80,mg,28,525.3521026,12.77,1.0111
01/02/22,2022,2,Chih.,METFORMINA,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB PHARMA",48.01,Metformina,tabletas,60,500 mg,500,mg,8,40.55008753,9.25,1.0597
01/02/22,2022,2,Chih.,DABEX,"MED/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",362,Metformina,tabletas,60,500 mg,500,mg,8,305.7515452,9.25,1.0597
01/02/22,2022,2,Son.,GLUCOPHAGE XR,"MED P/DIABETES, TABLETAS, 30 DE 500 MG, LAB R",316.27,Metformina,tabletas,30,500 mg,500,mg,26,267.1271857,11.23,1.0637
